matId,matBaseRetId,matBaseStaId,matSuggestedStaId,matApproved,matApprovedBy,matApprovedOn,matSuggestedOn,matManufacturerScore,matPartNumberScore,matProductNameScore,matPriceScore,matAverageScore
86264,1,247,576,0,NULL,NULL,"2019-02-05 17:22:41",100,40,21,0,65.15
86265,1,247,583,0,NULL,NULL,"2019-02-05 17:22:41",100,14,22,0,57.5
86266,1,247,599,0,NULL,NULL,"2019-02-05 17:22:41",100,36,23,0,64.25
86267,1,247,610,0,NULL,NULL,"2019-02-05 17:22:41",100,40,25,0,65.75
86268,1,247,611,0,NULL,NULL,"2019-02-05 17:22:41",100,29,29,0,63.05
86269,1,247,618,0,NULL,NULL,"2019-02-05 17:22:41",100,29,33,0,63.65
86270,1,247,630,0,NULL,NULL,"2019-02-05 17:22:41",100,40,28,0,66.2
86271,1,248,466,0,NULL,NULL,"2019-02-05 17:22:41",100,14,24,0,57.8
86272,1,248,476,0,NULL,NULL,"2019-02-05 17:22:41",100,14,24,0,57.8
86273,1,248,491,0,NULL,NULL,"2019-02-05 17:22:41",100,29,33,0,63.65
86274,1,248,494,0,NULL,NULL,"2019-02-05 17:22:41",100,20,4,0,56.6
86275,1,248,502,0,NULL,NULL,"2019-02-05 17:22:41",100,36,28,0,65
86276,1,248,515,0,NULL,NULL,"2019-02-05 17:22:41",100,60,9,0,69.35
86277,1,248,516,0,NULL,NULL,"2019-02-05 17:22:41",100,44,29,1,67.6
86278,1,248,518,0,NULL,NULL,"2019-02-05 17:22:41",100,36,27,0,64.85
86279,1,248,522,0,NULL,NULL,"2019-02-05 17:22:41",100,46,26,0,67.7
86280,1,248,531,0,NULL,NULL,"2019-02-05 17:22:41",100,14,23,0,57.65
86281,1,248,541,0,NULL,NULL,"2019-02-05 17:22:41",100,40,37,0,67.55
86282,1,248,542,0,NULL,NULL,"2019-02-05 17:22:41",100,20,31,0,60.65
86283,1,248,569,0,NULL,NULL,"2019-02-05 17:22:41",100,22,17,0,59.15
86284,1,248,575,0,NULL,NULL,"2019-02-05 17:22:41",100,46,26,0,67.7
86285,1,248,576,0,NULL,NULL,"2019-02-05 17:22:41",100,40,24,0,65.6
86286,1,248,583,0,NULL,NULL,"2019-02-05 17:22:41",100,43,26,0,66.8
86287,1,248,599,0,NULL,NULL,"2019-02-05 17:22:41",100,55,26,1,70.45
86288,1,248,610,0,NULL,NULL,"2019-02-05 17:22:41",100,100,41,1,86.2
86289,1,248,611,0,NULL,NULL,"2019-02-05 17:22:41",100,29,31,0,63.35
86290,1,248,618,0,NULL,NULL,"2019-02-05 17:22:41",100,29,34,0,63.8
86291,1,248,630,0,NULL,NULL,"2019-02-05 17:22:41",100,40,30,1,66.55
86292,1,249,533,0,NULL,NULL,"2019-02-05 17:22:41",100,7,17,1,54.7
86293,1,249,553,0,NULL,NULL,"2019-02-05 17:22:41",100,9,11,1,54.4
86294,1,251,460,0,NULL,NULL,"2019-02-05 17:22:41",100,0,61,1,59.2
86295,1,251,498,0,NULL,NULL,"2019-02-05 17:22:41",100,0,57,0,58.55
86296,1,251,525,0,NULL,NULL,"2019-02-05 17:22:41",100,0,36,0,55.4
86297,1,251,526,0,NULL,NULL,"2019-02-05 17:22:41",100,0,73,0,60.95
86298,1,251,536,0,NULL,NULL,"2019-02-05 17:22:41",100,0,65,0,59.75
86299,1,251,547,0,NULL,NULL,"2019-02-05 17:22:41",100,0,37,0,55.55
86300,1,251,550,0,NULL,NULL,"2019-02-05 17:22:41",100,0,88,1,63.25
86301,1,251,624,0,NULL,NULL,"2019-02-05 17:22:41",100,0,68,1,60.25
86302,1,251,642,0,NULL,NULL,"2019-02-05 17:22:41",100,0,37,0,55.55
86303,1,251,643,0,NULL,NULL,"2019-02-05 17:22:41",100,0,36,0,55.4
86304,1,252,468,0,NULL,NULL,"2019-02-05 17:22:41",100,5,15,0,53.75
86305,1,252,482,0,NULL,NULL,"2019-02-05 17:22:41",100,0,52,0,57.8
86306,1,252,495,0,NULL,NULL,"2019-02-05 17:22:41",100,0,14,0,52.1
86307,1,252,503,0,NULL,NULL,"2019-02-05 17:22:41",100,5,15,0,53.75
86308,1,252,510,0,NULL,NULL,"2019-02-05 17:22:41",100,5,15,0,53.75
86309,1,252,521,0,NULL,NULL,"2019-02-05 17:22:41",100,0,14,0,52.1
86310,1,252,523,0,NULL,NULL,"2019-02-05 17:22:41",100,0,20,0,53
86311,1,252,528,0,NULL,NULL,"2019-02-05 17:22:41",100,10,15,0,55.25
86312,1,252,535,0,NULL,NULL,"2019-02-05 17:22:41",100,0,20,0,53
86313,1,252,559,0,NULL,NULL,"2019-02-05 17:22:41",100,5,9,0,52.85
86314,1,252,590,0,NULL,NULL,"2019-02-05 17:22:41",100,0,24,0,53.6
86315,1,252,600,0,NULL,NULL,"2019-02-05 17:22:41",100,0,20,0,53
86316,1,252,608,0,NULL,NULL,"2019-02-05 17:22:41",100,0,56,0,58.4
86317,1,252,615,0,NULL,NULL,"2019-02-05 17:22:41",100,0,52,0,57.8
86318,1,252,616,0,NULL,NULL,"2019-02-05 17:22:41",100,10,15,0,55.25
86319,1,253,461,0,NULL,NULL,"2019-02-05 17:22:41",100,5,31,0,56.15
86320,1,253,473,0,NULL,NULL,"2019-02-05 17:22:41",100,5,30,0,56
86321,1,253,481,0,NULL,NULL,"2019-02-05 17:22:41",100,0,52,0,57.8
86322,1,253,485,0,NULL,NULL,"2019-02-05 17:22:41",100,0,50,0,57.5
86323,1,253,486,0,NULL,NULL,"2019-02-05 17:22:41",100,5,26,0,55.4
86324,1,253,488,0,NULL,NULL,"2019-02-05 17:22:41",100,5,27,0,55.55
86325,1,253,499,0,NULL,NULL,"2019-02-05 17:22:41",100,5,33,0,56.45
86326,1,253,500,0,NULL,NULL,"2019-02-05 17:22:41",100,5,28,0,55.7
86327,1,253,508,0,NULL,NULL,"2019-02-05 17:22:41",100,5,38,0,57.2
86328,1,253,514,0,NULL,NULL,"2019-02-05 17:22:41",100,5,49,0,58.85
86329,1,253,517,0,NULL,NULL,"2019-02-05 17:22:41",100,0,26,0,53.9
86330,1,253,530,0,NULL,NULL,"2019-02-05 17:22:41",100,0,33,0,54.95
86331,1,253,532,0,NULL,NULL,"2019-02-05 17:22:41",100,0,27,0,54.05
86332,1,253,534,0,NULL,NULL,"2019-02-05 17:22:41",100,5,27,0,55.55
86333,1,253,537,0,NULL,NULL,"2019-02-05 17:22:41",100,5,34,0,56.6
86334,1,253,538,0,NULL,NULL,"2019-02-05 17:22:41",100,5,26,0,55.4
86335,1,253,540,0,NULL,NULL,"2019-02-05 17:22:41",100,5,29,0,55.85
86336,1,253,543,0,NULL,NULL,"2019-02-05 17:22:41",100,5,24,0,55.1
86337,1,253,556,0,NULL,NULL,"2019-02-05 17:22:41",100,5,28,0,55.7
86338,1,253,558,0,NULL,NULL,"2019-02-05 17:22:41",100,5,24,0,55.1
86339,1,253,565,0,NULL,NULL,"2019-02-05 17:22:41",100,0,31,0,54.65
86340,1,253,570,0,NULL,NULL,"2019-02-05 17:22:41",100,5,25,0,55.25
86341,1,253,578,0,NULL,NULL,"2019-02-05 17:22:41",100,0,28,0,54.2
86342,1,253,585,0,NULL,NULL,"2019-02-05 17:22:41",100,5,23,0,54.95
86343,1,253,586,0,NULL,NULL,"2019-02-05 17:22:41",100,5,23,0,54.95
86344,1,253,594,0,NULL,NULL,"2019-02-05 17:22:41",100,0,49,0,57.35
86345,1,253,595,0,NULL,NULL,"2019-02-05 17:22:41",100,0,49,0,57.35
86346,1,253,596,0,NULL,NULL,"2019-02-05 17:22:41",100,0,48,0,57.2
86347,1,253,613,0,NULL,NULL,"2019-02-05 17:22:41",100,15,30,0,59
86348,1,253,628,0,NULL,NULL,"2019-02-05 17:22:41",100,5,24,0,55.1
86349,1,253,636,0,NULL,NULL,"2019-02-05 17:22:41",100,0,48,0,57.2
86350,1,254,466,0,NULL,NULL,"2019-02-05 17:22:41",100,5,48,0,58.7
86351,1,254,476,0,NULL,NULL,"2019-02-05 17:22:41",100,5,52,0,59.3
86352,1,254,491,0,NULL,NULL,"2019-02-05 17:22:41",100,5,52,0,59.3
86353,1,254,494,0,NULL,NULL,"2019-02-05 17:22:41",100,0,11,0,51.65
86354,1,254,502,0,NULL,NULL,"2019-02-05 17:22:41",100,0,33,0,54.95
86355,1,254,515,0,NULL,NULL,"2019-02-05 17:22:41",100,0,15,0,52.25
86356,1,254,516,0,NULL,NULL,"2019-02-05 17:22:41",100,0,64,0,59.6
86357,1,254,518,0,NULL,NULL,"2019-02-05 17:22:41",100,0,29,0,54.35
86358,1,254,522,0,NULL,NULL,"2019-02-05 17:22:41",100,5,54,0,59.6
86359,1,254,531,0,NULL,NULL,"2019-02-05 17:22:41",100,5,51,0,59.15
86360,1,254,541,0,NULL,NULL,"2019-02-05 17:22:41",100,0,31,0,54.65
86361,1,254,542,0,NULL,NULL,"2019-02-05 17:22:41",100,0,50,0,57.5
86362,1,254,569,0,NULL,NULL,"2019-02-05 17:22:41",100,0,29,0,54.35
86363,1,254,575,0,NULL,NULL,"2019-02-05 17:22:41",100,5,58,0,60.2
86364,1,254,576,0,NULL,NULL,"2019-02-05 17:22:41",100,0,25,0,53.75
86365,1,254,583,0,NULL,NULL,"2019-02-05 17:22:41",100,5,57,0,60.05
86366,1,254,599,0,NULL,NULL,"2019-02-05 17:22:41",100,0,58,0,58.7
86367,1,254,610,0,NULL,NULL,"2019-02-05 17:22:41",100,6,49,0,59.15
86368,1,254,611,0,NULL,NULL,"2019-02-05 17:22:41",100,5,54,0,59.6
86369,1,254,618,0,NULL,NULL,"2019-02-05 17:22:41",100,5,54,0,59.6
86370,1,254,630,0,NULL,NULL,"2019-02-05 17:22:41",100,0,53,0,57.95
86371,1,255,466,0,NULL,NULL,"2019-02-05 17:22:41",100,5,52,0,59.3
86372,1,255,476,0,NULL,NULL,"2019-02-05 17:22:41",100,5,52,0,59.3
86373,1,255,491,0,NULL,NULL,"2019-02-05 17:22:41",100,5,49,0,58.85
86374,1,255,494,0,NULL,NULL,"2019-02-05 17:22:41",100,0,11,0,51.65
86375,1,255,502,0,NULL,NULL,"2019-02-05 17:22:41",100,0,32,0,54.8
86376,1,255,515,0,NULL,NULL,"2019-02-05 17:22:41",100,0,19,0,52.85
86377,1,255,516,0,NULL,NULL,"2019-02-05 17:22:41",100,0,61,0,59.15
86378,1,255,518,0,NULL,NULL,"2019-02-05 17:22:41",100,0,32,0,54.8
86379,1,255,522,0,NULL,NULL,"2019-02-05 17:22:41",100,5,48,0,58.7
86380,1,255,531,0,NULL,NULL,"2019-02-05 17:22:41",100,5,48,0,58.7
86381,1,255,541,0,NULL,NULL,"2019-02-05 17:22:41",100,0,44,0,56.6
86382,1,255,542,0,NULL,NULL,"2019-02-05 17:22:41",100,0,48,0,57.2
86383,1,255,569,0,NULL,NULL,"2019-02-05 17:22:41",100,0,31,0,54.65
86384,1,255,575,0,NULL,NULL,"2019-02-05 17:22:41",100,5,48,0,58.7
86385,1,255,576,0,NULL,NULL,"2019-02-05 17:22:41",100,0,20,0,53
86386,1,255,583,0,NULL,NULL,"2019-02-05 17:22:41",100,5,51,0,59.15
86387,1,255,599,0,NULL,NULL,"2019-02-05 17:22:41",100,0,63,0,59.45
86388,1,255,610,0,NULL,NULL,"2019-02-05 17:22:41",100,6,50,0,59.3
86389,1,255,611,0,NULL,NULL,"2019-02-05 17:22:41",100,5,57,0,60.05
86390,1,255,618,0,NULL,NULL,"2019-02-05 17:22:41",100,5,57,0,60.05
86391,1,255,630,0,NULL,NULL,"2019-02-05 17:22:41",100,0,53,0,57.95
86392,1,256,466,0,NULL,NULL,"2019-02-05 17:22:41",100,5,45,0,58.25
86393,1,256,476,0,NULL,NULL,"2019-02-05 17:22:41",100,5,40,0,57.5
86394,1,256,491,0,NULL,NULL,"2019-02-05 17:22:41",100,5,33,0,56.45
86395,1,256,494,0,NULL,NULL,"2019-02-05 17:22:41",100,0,7,0,51.05
86396,1,256,502,0,NULL,NULL,"2019-02-05 17:22:41",100,0,32,0,54.8
86397,1,256,515,0,NULL,NULL,"2019-02-05 17:22:41",100,0,12,0,51.8
86398,1,256,516,0,NULL,NULL,"2019-02-05 17:22:41",100,0,43,0,56.45
86399,1,256,518,0,NULL,NULL,"2019-02-05 17:22:41",100,0,33,0,54.95
86400,1,256,522,0,NULL,NULL,"2019-02-05 17:22:41",100,5,38,0,57.2
86401,1,256,531,0,NULL,NULL,"2019-02-05 17:22:41",100,5,34,0,56.6
86402,1,256,541,0,NULL,NULL,"2019-02-05 17:22:41",100,0,40,0,56
86403,1,256,542,0,NULL,NULL,"2019-02-05 17:22:41",100,0,41,0,56.15
86404,1,256,569,0,NULL,NULL,"2019-02-05 17:22:41",100,0,27,0,54.05
86405,1,256,575,0,NULL,NULL,"2019-02-05 17:22:41",100,5,35,0,56.75
86406,1,256,576,0,NULL,NULL,"2019-02-05 17:22:41",100,0,29,0,54.35
86407,1,256,583,0,NULL,NULL,"2019-02-05 17:22:41",100,5,37,0,57.05
86408,1,256,599,0,NULL,NULL,"2019-02-05 17:22:41",100,0,41,0,56.15
86409,1,256,610,0,NULL,NULL,"2019-02-05 17:22:41",100,6,41,0,57.95
86410,1,256,611,0,NULL,NULL,"2019-02-05 17:22:41",100,5,41,0,57.65
86411,1,256,618,0,NULL,NULL,"2019-02-05 17:22:42",100,5,41,0,57.65
86412,1,256,630,0,NULL,NULL,"2019-02-05 17:22:42",100,0,43,0,56.45
86413,1,257,468,0,NULL,NULL,"2019-02-05 17:22:42",100,0,20,0,53
86414,1,257,469,0,NULL,NULL,"2019-02-05 17:22:42",100,22,5,0,57.35
86415,1,257,482,0,NULL,NULL,"2019-02-05 17:22:42",100,25,31,0,62.15
86416,1,257,495,0,NULL,NULL,"2019-02-05 17:22:42",100,22,23,0,60.05
86417,1,257,503,0,NULL,NULL,"2019-02-05 17:22:42",100,0,20,0,53
86418,1,257,510,0,NULL,NULL,"2019-02-05 17:22:42",100,0,20,0,53
86419,1,257,521,0,NULL,NULL,"2019-02-05 17:22:42",100,22,23,0,60.05
86420,1,257,523,0,NULL,NULL,"2019-02-05 17:22:42",100,22,20,0,59.6
86421,1,257,528,0,NULL,NULL,"2019-02-05 17:22:42",100,0,16,0,52.4
86422,1,257,535,0,NULL,NULL,"2019-02-05 17:22:42",100,22,20,0,59.6
86423,1,257,559,0,NULL,NULL,"2019-02-05 17:22:42",100,25,8,0,58.7
86424,1,257,590,0,NULL,NULL,"2019-02-05 17:22:42",100,18,29,0,59.75
86425,1,257,600,0,NULL,NULL,"2019-02-05 17:22:42",100,20,31,0,60.65
86426,1,257,608,0,NULL,NULL,"2019-02-05 17:22:42",100,25,31,0,62.15
86427,1,257,615,0,NULL,NULL,"2019-02-05 17:22:42",100,25,31,0,62.15
86428,1,257,616,0,NULL,NULL,"2019-02-05 17:22:42",100,17,16,0,57.5
86429,1,258,468,0,NULL,NULL,"2019-02-05 17:22:42",100,0,22,0,53.3
86430,1,258,469,0,NULL,NULL,"2019-02-05 17:22:42",100,0,4,0,50.6
86431,1,258,482,0,NULL,NULL,"2019-02-05 17:22:42",100,0,46,0,56.9
86432,1,258,495,0,NULL,NULL,"2019-02-05 17:22:42",100,0,17,0,52.55
86433,1,258,503,0,NULL,NULL,"2019-02-05 17:22:42",100,0,22,0,53.3
86434,1,258,510,0,NULL,NULL,"2019-02-05 17:22:42",100,0,22,0,53.3
86435,1,258,521,0,NULL,NULL,"2019-02-05 17:22:42",100,0,17,0,52.55
86436,1,258,523,0,NULL,NULL,"2019-02-05 17:22:42",100,0,14,0,52.1
86437,1,258,528,0,NULL,NULL,"2019-02-05 17:22:42",100,0,15,0,52.25
86438,1,258,535,0,NULL,NULL,"2019-02-05 17:22:42",100,0,14,0,52.1
86439,1,258,559,0,NULL,NULL,"2019-02-05 17:22:42",100,0,14,0,52.1
86440,1,258,590,0,NULL,NULL,"2019-02-05 17:22:42",100,0,32,0,54.8
86441,1,258,600,0,NULL,NULL,"2019-02-05 17:22:42",100,0,34,0,55.1
86442,1,258,608,0,NULL,NULL,"2019-02-05 17:22:42",100,0,46,0,56.9
86443,1,258,615,0,NULL,NULL,"2019-02-05 17:22:42",100,0,46,0,56.9
86444,1,258,616,0,NULL,NULL,"2019-02-05 17:22:42",100,0,15,0,52.25
86445,1,259,468,0,NULL,NULL,"2019-02-05 17:22:42",100,5,21,0,54.65
86446,1,259,482,0,NULL,NULL,"2019-02-05 17:22:42",100,0,39,0,55.85
86447,1,259,495,0,NULL,NULL,"2019-02-05 17:22:42",100,0,17,0,52.55
86448,1,259,503,0,NULL,NULL,"2019-02-05 17:22:42",100,5,21,0,54.65
86449,1,259,510,0,NULL,NULL,"2019-02-05 17:22:42",100,5,21,0,54.65
86450,1,259,521,0,NULL,NULL,"2019-02-05 17:22:42",100,0,13,0,51.95
86451,1,259,523,0,NULL,NULL,"2019-02-05 17:22:42",100,0,17,0,52.55
86452,1,259,528,0,NULL,NULL,"2019-02-05 17:22:42",100,10,14,0,55.1
86453,1,259,535,0,NULL,NULL,"2019-02-05 17:22:42",100,0,14,0,52.1
86454,1,259,559,0,NULL,NULL,"2019-02-05 17:22:42",100,5,7,0,52.55
86455,1,259,590,0,NULL,NULL,"2019-02-05 17:22:42",100,0,29,0,54.35
86456,1,259,600,0,NULL,NULL,"2019-02-05 17:22:42",100,0,28,0,54.2
86457,1,259,608,0,NULL,NULL,"2019-02-05 17:22:42",100,0,36,0,55.4
86458,1,259,615,0,NULL,NULL,"2019-02-05 17:22:42",100,0,36,0,55.4
86459,1,259,616,0,NULL,NULL,"2019-02-05 17:22:42",100,10,14,0,55.1
86460,1,260,468,0,NULL,NULL,"2019-02-05 17:22:42",100,0,20,0,53
86461,1,260,469,0,NULL,NULL,"2019-02-05 17:22:42",100,0,6,0,50.9
86462,1,260,482,0,NULL,NULL,"2019-02-05 17:22:42",100,0,57,0,58.55
86463,1,260,495,0,NULL,NULL,"2019-02-05 17:22:42",100,20,14,0,58.1
86464,1,260,503,0,NULL,NULL,"2019-02-05 17:22:42",100,0,20,0,53
86465,1,260,510,0,NULL,NULL,"2019-02-05 17:22:42",100,0,20,0,53
86466,1,260,521,0,NULL,NULL,"2019-02-05 17:22:42",100,0,14,0,52.1
86467,1,260,523,0,NULL,NULL,"2019-02-05 17:22:42",100,20,19,0,58.85
86468,1,260,528,0,NULL,NULL,"2019-02-05 17:22:42",100,0,20,0,53
86469,1,260,535,0,NULL,NULL,"2019-02-05 17:22:42",100,0,19,0,52.85
86470,1,260,559,0,NULL,NULL,"2019-02-05 17:22:42",100,0,18,0,52.7
86471,1,260,590,0,NULL,NULL,"2019-02-05 17:22:42",100,0,30,0,54.5
86472,1,260,600,0,NULL,NULL,"2019-02-05 17:22:42",100,0,25,0,53.75
86473,1,260,608,0,NULL,NULL,"2019-02-05 17:22:42",100,0,57,0,58.55
86474,1,260,615,0,NULL,NULL,"2019-02-05 17:22:42",100,0,57,0,58.55
86475,1,260,616,0,NULL,NULL,"2019-02-05 17:22:42",100,0,15,0,52.25
86476,1,261,468,0,NULL,NULL,"2019-02-05 17:22:42",100,0,16,0,52.4
86477,1,261,482,0,NULL,NULL,"2019-02-05 17:22:42",100,0,42,0,56.3
86478,1,261,495,0,NULL,NULL,"2019-02-05 17:22:42",100,18,15,0,57.65
86479,1,261,503,0,NULL,NULL,"2019-02-05 17:22:42",100,0,16,0,52.4
86480,1,261,510,0,NULL,NULL,"2019-02-05 17:22:42",100,0,16,0,52.4
86481,1,261,521,0,NULL,NULL,"2019-02-05 17:22:42",100,0,11,0,51.65
86482,1,261,523,0,NULL,NULL,"2019-02-05 17:22:42",100,18,15,0,57.65
86483,1,261,528,0,NULL,NULL,"2019-02-05 17:22:42",100,29,20,0,61.7
86484,1,261,535,0,NULL,NULL,"2019-02-05 17:22:42",100,0,11,0,51.65
86485,1,261,559,0,NULL,NULL,"2019-02-05 17:22:42",100,22,11,0,58.25
86486,1,261,590,0,NULL,NULL,"2019-02-05 17:22:42",100,31,34,0,64.4
86487,1,261,600,0,NULL,NULL,"2019-02-05 17:22:42",100,33,33,0,64.85
86488,1,261,608,0,NULL,NULL,"2019-02-05 17:22:42",100,0,39,0,55.85
86489,1,261,615,0,NULL,NULL,"2019-02-05 17:22:42",100,0,39,0,55.85
86490,1,261,616,0,NULL,NULL,"2019-02-05 17:22:42",100,14,12,0,56
86491,1,262,552,0,NULL,NULL,"2019-02-05 17:22:42",100,12,31,0,58.25
86492,1,264,466,0,NULL,NULL,"2019-02-05 17:22:42",100,5,34,0,56.6
86493,1,264,476,0,NULL,NULL,"2019-02-05 17:22:42",100,5,34,0,56.6
86494,1,264,491,0,NULL,NULL,"2019-02-05 17:22:42",100,5,25,0,55.25
86495,1,264,494,0,NULL,NULL,"2019-02-05 17:22:42",100,0,10,0,51.5
86496,1,264,502,0,NULL,NULL,"2019-02-05 17:22:42",100,0,28,0,54.2
86497,1,264,515,0,NULL,NULL,"2019-02-05 17:22:42",100,0,13,0,51.95
86498,1,264,516,0,NULL,NULL,"2019-02-05 17:22:42",100,0,37,0,55.55
86499,1,264,518,0,NULL,NULL,"2019-02-05 17:22:42",100,0,29,0,54.35
86500,1,264,522,0,NULL,NULL,"2019-02-05 17:22:42",100,5,34,0,56.6
86501,1,264,531,0,NULL,NULL,"2019-02-05 17:22:42",100,5,32,0,56.3
86502,1,264,541,0,NULL,NULL,"2019-02-05 17:22:42",100,0,25,0,53.75
86503,1,264,542,0,NULL,NULL,"2019-02-05 17:22:42",100,0,31,0,54.65
86504,1,264,569,0,NULL,NULL,"2019-02-05 17:22:42",100,0,25,0,53.75
86505,1,264,575,0,NULL,NULL,"2019-02-05 17:22:42",100,5,31,0,56.15
86506,1,264,576,0,NULL,NULL,"2019-02-05 17:22:42",100,0,26,0,53.9
86507,1,264,583,0,NULL,NULL,"2019-02-05 17:22:42",100,5,30,0,56
86508,1,264,599,0,NULL,NULL,"2019-02-05 17:22:42",100,0,30,0,54.5
86509,1,264,610,0,NULL,NULL,"2019-02-05 17:22:42",100,6,33,0,56.75
86510,1,264,611,0,NULL,NULL,"2019-02-05 17:22:42",100,5,34,0,56.6
86511,1,264,618,0,NULL,NULL,"2019-02-05 17:22:42",100,5,34,0,56.6
86512,1,264,630,0,NULL,NULL,"2019-02-05 17:22:42",100,0,35,0,55.25
86513,1,265,461,0,NULL,NULL,"2019-02-05 17:22:42",100,5,32,0,56.3
86514,1,265,473,0,NULL,NULL,"2019-02-05 17:22:42",100,5,34,0,56.6
86515,1,265,481,0,NULL,NULL,"2019-02-05 17:22:42",100,0,35,0,55.25
86516,1,265,485,0,NULL,NULL,"2019-02-05 17:22:42",100,0,33,0,54.95
86517,1,265,486,0,NULL,NULL,"2019-02-05 17:22:42",100,5,29,0,55.85
86518,1,265,488,0,NULL,NULL,"2019-02-05 17:22:42",100,5,31,0,56.15
86519,1,265,499,0,NULL,NULL,"2019-02-05 17:22:42",100,5,32,0,56.3
86520,1,265,500,0,NULL,NULL,"2019-02-05 17:22:42",100,5,29,0,55.85
86521,1,265,508,0,NULL,NULL,"2019-02-05 17:22:42",100,5,31,0,56.15
86522,1,265,514,0,NULL,NULL,"2019-02-05 17:22:42",100,5,29,0,55.85
86523,1,265,517,0,NULL,NULL,"2019-02-05 17:22:42",100,0,33,0,54.95
86524,1,265,530,0,NULL,NULL,"2019-02-05 17:22:42",100,0,28,0,54.2
86525,1,265,532,0,NULL,NULL,"2019-02-05 17:22:42",100,0,33,0,54.95
86526,1,265,534,0,NULL,NULL,"2019-02-05 17:22:42",100,5,24,0,55.1
86527,1,265,537,0,NULL,NULL,"2019-02-05 17:22:42",100,5,31,0,56.15
86528,1,265,538,0,NULL,NULL,"2019-02-05 17:22:42",100,5,34,0,56.6
86529,1,265,540,0,NULL,NULL,"2019-02-05 17:22:42",100,5,29,0,55.85
86530,1,265,543,0,NULL,NULL,"2019-02-05 17:22:42",100,5,34,0,56.6
86531,1,265,556,0,NULL,NULL,"2019-02-05 17:22:42",100,5,37,0,57.05
86532,1,265,558,0,NULL,NULL,"2019-02-05 17:22:42",100,5,35,0,56.75
86533,1,265,565,0,NULL,NULL,"2019-02-05 17:22:42",100,0,27,0,54.05
86534,1,265,570,0,NULL,NULL,"2019-02-05 17:22:42",100,5,36,0,56.9
86535,1,265,578,0,NULL,NULL,"2019-02-05 17:22:42",100,0,31,0,54.65
86536,1,265,585,0,NULL,NULL,"2019-02-05 17:22:42",100,5,18,0,54.2
86537,1,265,586,0,NULL,NULL,"2019-02-05 17:22:42",100,5,21,0,54.65
86538,1,265,594,0,NULL,NULL,"2019-02-05 17:22:42",100,0,31,0,54.65
86539,1,265,595,0,NULL,NULL,"2019-02-05 17:22:42",100,0,30,0,54.5
86540,1,265,596,0,NULL,NULL,"2019-02-05 17:22:42",100,0,29,0,54.35
86541,1,265,613,0,NULL,NULL,"2019-02-05 17:22:42",100,15,29,0,58.85
86542,1,265,628,0,NULL,NULL,"2019-02-05 17:22:42",100,5,23,0,54.95
86543,1,265,636,0,NULL,NULL,"2019-02-05 17:22:42",100,0,29,0,54.35
86544,1,266,466,0,NULL,NULL,"2019-02-05 17:22:42",100,32,18,0,62.3
86545,1,266,476,0,NULL,NULL,"2019-02-05 17:22:42",100,32,18,0,62.3
86546,1,266,491,0,NULL,NULL,"2019-02-05 17:22:42",100,53,22,0,69.2
86547,1,266,494,0,NULL,NULL,"2019-02-05 17:22:42",100,27,18,0,60.8
86548,1,266,502,0,NULL,NULL,"2019-02-05 17:22:42",100,38,21,0,64.55
86549,1,266,515,0,NULL,NULL,"2019-02-05 17:22:42",100,27,22,0,61.4
86550,1,266,516,0,NULL,NULL,"2019-02-05 17:22:42",100,29,25,0,62.45
86551,1,266,518,0,NULL,NULL,"2019-02-05 17:22:42",100,38,22,0,64.7
86552,1,266,522,0,NULL,NULL,"2019-02-05 17:22:42",100,33,22,0,63.2
86553,1,266,531,0,NULL,NULL,"2019-02-05 17:22:42",100,32,21,0,62.75
86554,1,266,541,0,NULL,NULL,"2019-02-05 17:22:42",100,27,23,0,61.55
86555,1,266,542,0,NULL,NULL,"2019-02-05 17:22:42",100,27,20,0,61.1
86556,1,266,569,0,NULL,NULL,"2019-02-05 17:22:42",100,29,22,0,62
86557,1,266,575,0,NULL,NULL,"2019-02-05 17:22:42",100,33,22,0,63.2
86558,1,266,576,0,NULL,NULL,"2019-02-05 17:22:42",100,27,19,0,60.95
86559,1,266,583,0,NULL,NULL,"2019-02-05 17:22:42",100,32,21,0,62.75
86560,1,266,599,0,NULL,NULL,"2019-02-05 17:22:42",100,25,23,0,60.95
86561,1,266,610,0,NULL,NULL,"2019-02-05 17:22:42",100,40,21,0,65.15
86562,1,266,611,0,NULL,NULL,"2019-02-05 17:22:42",100,21,21,0,59.45
86563,1,266,618,0,NULL,NULL,"2019-02-05 17:22:42",100,21,21,0,59.45
86564,1,266,630,0,NULL,NULL,"2019-02-05 17:22:42",100,40,27,0,66.05
86565,1,267,461,0,NULL,NULL,"2019-02-05 17:22:42",100,30,21,0,62.15
86566,1,267,473,0,NULL,NULL,"2019-02-05 17:22:42",100,33,22,0,63.2
86567,1,267,481,0,NULL,NULL,"2019-02-05 17:22:42",100,11,19,0,56.15
86568,1,267,485,0,NULL,NULL,"2019-02-05 17:22:42",100,12,17,0,56.15
86569,1,267,486,0,NULL,NULL,"2019-02-05 17:22:42",100,25,14,0,59.6
86570,1,267,488,0,NULL,NULL,"2019-02-05 17:22:42",100,30,9,0,60.35
86571,1,267,499,0,NULL,NULL,"2019-02-05 17:22:42",100,33,23,0,63.35
86572,1,267,500,0,NULL,NULL,"2019-02-05 17:22:42",100,24,20,0,60.2
